efi_key,unit,company_key,member_firm_code,profit_center_code,cost_center_code,gl_account_code,fe_person_number,fe_practice_group_key,fe_office_key,fe_team_key,lead_partner_person_number,lead_partner_practice_group_key,lead_partner_office_key,lead_partner_team_key,matter_number,vendor_code,document_text,document_date,document_number,transaction_document_type_key,posting_period,posting_date,document_currency_code,actual_amount_dc,office_currency_code,actual_amount_oc,group_currency_code,actual_amount_gc,budget_amount_gc,forecast_amount_gc,last_updated_date_utc_at_source,_ingest_date,_source_file,_source_system,_table,_lineage_id,_effective_start_datetime,_effective_end_datetime,_current_flag,hashed_pk
-1,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,6269000000,Unknown,FN,MIL1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202206,,Unknown,0.0,Unknown,0.0,USD,0.0,-23.9583333,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,98c685f7e630b6fb8b66cf6f5020fb55
-1,Forecast,CA11,NRFC,TOR1,TOR1PD5011,5507000000,Unknown,PD,TOR1,5011,Unknown,,,,Unknown,#,#,,Unknown,FOR,202512,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,29.9199641,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,2edbb58e4e073b071ea4b008efed4028
-1,Budget,CN11,NRFEMEA,BJS1,BJS1S29999,7000100000,Unknown,S2,BJS1,9999,Unknown,,,,Unknown,#,#,,Unknown,BGT,202107,,Unknown,0.0,Unknown,0.0,USD,0.0,-68418.03619,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,363f415dc298c05f4588346c9dba31f3
-1,Budget,TR11,NRFUS,IST1,IST1FN3750,6250000000,Unknown,FN,IST1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,63.37,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4e375ca4fcbffd2989a6909788b7a645
-1,Forecast,CA11,NRFC,CAL1,CAL1PS5272,5509000000,Unknown,PS,CAL1,5272,Unknown,,,,Unknown,#,#,,Unknown,FOR,202510,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,149.5998205,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,423feebcd7d3c528c54c2a994f81ddaa
-1,Forecast,CA11,NRFC,VAN1,VAN1FN3750,5507000000,Unknown,FN,VAN1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,47.87194255,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c3d20585e5d0ec62b3fc314dadc1d3f6
-1,Budget,CA11,NRFC,MTR3,MTR3OS4752,4000000000,Unknown,OS,MTR3,4752,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,6682f452f435d7a52178989cac19d958
-1,Forecast,CA11,NRFC,MTR1,MTR1CS1541,5509000000,Unknown,CS,MTR1,1541,Unknown,,,,Unknown,#,#,,Unknown,FOR,202509,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,26.17996858,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,39c538230b26d4ef4e6615924933e134
-1,Budget,US11,NRFUS,AUS1,AUS1OS4999,6100000000,Unknown,OS,AUS1,4999,Unknown,,,,Unknown,#,#,,Unknown,BGT,202208,,Unknown,0.0,Unknown,0.0,USD,0.0,164451.15,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,b91272cfe79f23277145675b90e5103f
-1,Budget,CA11,NRFC,TOR1,TOR1AD3251,5509000000,Unknown,AD,TOR1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,9.099182511,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,092bbac1f80b911a8748cc3c44c96cc4
-1,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6720000000,Unknown,FN,LUX1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202206,,Unknown,0.0,Unknown,0.0,USD,0.0,3833.333333,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,27c1625df7c29bf7a2c98c9d048d58f2
-1,Budget,CA11,NRFC,MTR1,MTR1CS1501,4000000000,Unknown,CS,MTR1,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,82268.42625,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,3d47b870d70e8ce56edc1b60d45010ed
-1,Budget,GB67,NRFUS,LD17,LD17FN3750,6610000000,Unknown,FN,LD17,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202210,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,8aa1b7ae1ade209b743954b313fe1abd
-1,Budget,CA11,NRFC,OTT3,OTT3RE2500,4000000000,Unknown,RE,OTT3,2500,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,2436f6503b3524e2ec415ce088cd4837
-1,Budget,CA11,NRFC,MTR1,MTR1CS1501,5509000000,Unknown,CS,MTR1,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,3066.31363,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,8ab49d01d4b26d2114b9aa18479d1a3f
-1,Budget,PL11,NRFEMEA,WRS1,WRS1FN3750,6250000000,Unknown,FN,WRS1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202210,,Unknown,0.0,Unknown,0.0,USD,0.0,517.7009337,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,8dfa7b83827b4a50e99f64b6ad885ee1
-1,Budget,US11,NRFUS,DEN1,DEN1AD3251,6230600000,Unknown,AD,DEN1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202206,,Unknown,0.0,Unknown,0.0,USD,0.0,213.58,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,035f2b013db0d98da1c46486be647273
-1,Budget,CA11,NRFC,TOR1,TOR1EL2000,5509000000,Unknown,EL,TOR1,2000,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,233.7073789,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d46097c3fec66624d7b92c0b091839a0
-1,Budget,US11,NRFUS,AUS1,AUS1FN3750,5503000000,Unknown,FN,AUS1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202212,,Unknown,0.0,Unknown,0.0,USD,0.0,70.65,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,60b8a2c84185e132b0ac61a9d478017a
-1,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,Unknown,AD,IST1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202211,,Unknown,0.0,Unknown,0.0,USD,0.0,50.45,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,ff7848b71bbad98d8ada28ea8a2520dc
-1,Forecast,CA11,NRFC,MTR1,MTR1KX4250,5509000000,Unknown,KX,MTR1,4250,Unknown,,,,Unknown,#,#,,Unknown,FOR,202508,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,42.63594884,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,b7efeb5658636b5e1538fd6c1efb25b3
-1,Budget,CA11,NRFC,TOR3,TOR3CS1501,4000000000,Unknown,CS,TOR3,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,81055ac992f987a065aab364b58d9013
-1,Budget,TR12,NRFUS,IST2,IST2FN3750,6720000000,Unknown,FN,IST2,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202208,,Unknown,0.0,Unknown,0.0,USD,0.0,0.03,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,1cc492fb173e76a030dccc01b3610e6d
-1,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230200000,Unknown,FN,TYO1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202209,,Unknown,0.0,Unknown,0.0,USD,0.0,931.51,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,b019c5de89ed35568913a9b502055b15
-1,Budget,CA11,NRFC,MTR1,MTR1EL2000,5509000000,Unknown,EL,MTR1,2000,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,93.01531503,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,5d472e75d3907e241e5709cffce4cdc3
-1,Budget,CA11,NRFC,OTT1,OTT1DR1754,5509000000,Unknown,DR,OTT1,1754,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,569.8341647,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e5105b5a724f3a8996e1ae24c339cafe
-1,Budget,CA11,NRFC,MTR1,MTR1EL2000,4000000000,Unknown,EL,MTR1,2000,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,85f2c6c522efdb9b1919c972bcbe05ef
-1,Budget,US11,NRFUS,LAX1,LAX1RE2500,5503000000,Unknown,RE,LAX1,2500,Unknown,,,,Unknown,#,#,,Unknown,BGT,202207,,Unknown,0.0,Unknown,0.0,USD,0.0,25.13,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d742650116618fdf902bdbcbb090e8a4
-1,Budget,CA11,NRFC,MTR3,MTR3CS1501,4000000000,Unknown,CS,MTR3,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,750923a696d89d2e34f5ce7558463e05
-1,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6269000000,Unknown,FN,SGH2,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202102,,Unknown,0.0,Unknown,0.0,USD,0.0,-36.637825,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,5be2c5e9df77ef85a3a06b1dc2951dd4
-1,Forecast,CA11,NRFC,TOR1,TOR1EL2000,5509000000,Unknown,EL,TOR1,2000,Unknown,,,,Unknown,#,#,,Unknown,FOR,202511,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,912.5589049,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e66b41528860833a43358ec07a5f27f2
-1,Forecast,CA11,NRFC,QUE1,QUE1KX4250,5508000000,Unknown,KX,QUE1,4250,Unknown,,,,Unknown,#,#,,Unknown,FOR,202503,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,182.511781,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,beff7fd97ba249983912ba5e0be9bfd6
-1,Budget,TR11,NRFUS,IST1,IST1AD3251,5503000000,Unknown,AD,IST1,3251,Unknown,,,,Unknown,#,#,,Unknown,BGT,202210,,Unknown,0.0,Unknown,0.0,USD,0.0,54.19,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,c85b10418110ed6d5cea1d27e6a6a91b
-1,Forecast,CA11,NRFC,VAN1,VAN1FN3750,6250000000,Unknown,FN,VAN1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202503,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,1150.422619,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,d3b70061108b46adfab3bf73ee4ef277
-1,Budget,CA11,NRFC,OTT1,OTT1CS1501,5509000000,Unknown,CS,OTT1,1501,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,1659.872776,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,054197a347bc80edf28f759f4a29b136
-1,Budget,CA11,NRFC,OTT1,OTT1PD5011,5509000000,Unknown,PD,OTT1,5011,Unknown,,,,Unknown,#,#,,Unknown,BGT,202602,,Unknown,0.0,Unknown,0.0,USD,0.0,111.1398985,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,4f0c8e9e9e3b293dec619f8b7e4ea346
-1,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6230300000,Unknown,FN,FRA1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202209,,Unknown,0.0,Unknown,0.0,USD,0.0,57500.0,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,5d53dd73988887c37745402ed336a09b
-1,Forecast,CA11,NRFC,QUE1,QUE1EL2000,5509000000,Unknown,EL,QUE1,2000,Unknown,,,,Unknown,#,#,,Unknown,FOR,202512,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,335.851597,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,e62d5676c04aa4427b6355594884da7d
-1,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6250000000,Unknown,FN,TYO1,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202210,,Unknown,0.0,Unknown,0.0,USD,0.0,2105.600729,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,455b1a70acc061d4a4ddcfe1dfbfd716
-1,Forecast,CA11,NRFC,VAN1,VAN1FN3750,5503000000,Unknown,FN,VAN1,3750,Unknown,,,,Unknown,#,#,,Unknown,FOR,202511,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,14.21198295,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,2f917c46eeac14ac7950947e5abb3cf9
-1,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6250000000,Unknown,FN,SIN3,3750,Unknown,,,,Unknown,#,#,,Unknown,BGT,202201,,Unknown,0.0,Unknown,0.0,USD,0.0,157.8282916,0.0,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,0f3c1a28f102eea5afd374123216c167
-1,Forecast,CA11,NRFC,QUE1,QUE1KX4250,5508000000,Unknown,KX,QUE1,4250,Unknown,,,,Unknown,#,#,,Unknown,FOR,202507,,Unknown,0.0,Unknown,0.0,USD,0.0,0.0,36.65195602,2026-03-30 00:00:00,2026-06-22,EFI.csv,abfss://a7ad27b1-6ad7-440f-bf78-030662ef90fd@onelake.dfs.fabric.microsoft.com/6c777342-6ab0-4f34-8ec8-4eb29b1a8ea7/Files/transactional_data/EFI.csv,efi,44444444-4444-4444-aaaa-aaaaaaaaaaaa,2026-06-22 17:02:10.946207,9999-12-31 23:59:59,true,707563237b210822b7179da1170402f2
